C605B6 $0A             ASL                             A:0001 X:0022 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:1  
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD84] = $0002  A:0002 X:0022 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:4  
C605BB $E8             INX                             A:0002 X:0022 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:14 
C605BC $E8             INX                             A:0002 X:0023 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:17 
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0024 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:20 
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0024 Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:24 
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:0024 Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:29 
C605AE $0A             ASL                             A:0002 X:0024 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:33 
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD46] = $0004  A:0004 X:0024 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:36 
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:0024 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:46 
C605B6 $0A             ASL                             A:0001 X:0024 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:51 
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD86] = $0002  A:0002 X:0024 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:54 
C605BB $E8             INX                             A:0002 X:0024 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:64 
C605BC $E8             INX                             A:0002 X:0025 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:67 
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0026 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:70 
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0026 Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:74 
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:0026 Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:79 
C605AE $0A             ASL                             A:0002 X:0026 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:83 
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD48] = $0004  A:0004 X:0026 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:86 
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:0026 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:96 
C605B6 $0A             ASL                             A:0001 X:0026 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:101
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD88] = $0002  A:0002 X:0026 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:104
C605BB $E8             INX                             A:0002 X:0026 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:114
C605BC $E8             INX                             A:0002 X:0027 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:117
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0028 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:120
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0028 Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:124
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:0028 Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:129
C605AE $0A             ASL                             A:0002 X:0028 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:143
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD4A] = $0004  A:0004 X:0028 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:146
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:0028 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:156
C605B6 $0A             ASL                             A:0001 X:0028 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:161
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD8A] = $0002  A:0002 X:0028 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:164
C605BB $E8             INX                             A:0002 X:0028 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:174
C605BC $E8             INX                             A:0002 X:0029 Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:177
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:002A Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:180
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:002A Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:184
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:002A Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:189
C605AE $0A             ASL                             A:0002 X:002A Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:193
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD4C] = $0004  A:0004 X:002A Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:196
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:002A Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:206
C605B6 $0A             ASL                             A:0001 X:002A Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:211
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD8C] = $0002  A:0002 X:002A Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:214
C605BB $E8             INX                             A:0002 X:002A Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:224
C605BC $E8             INX                             A:0002 X:002B Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:227
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:002C Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:230
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:002C Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:234
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:002C Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:239
C605AE $0A             ASL                             A:0002 X:002C Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:243
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD4E] = $0004  A:0004 X:002C Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:246
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:002C Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:256
C605B6 $0A             ASL                             A:0001 X:002C Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:261
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD8E] = $0002  A:0002 X:002C Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:264
C605BB $E8             INX                             A:0002 X:002C Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:274
C605BC $E8             INX                             A:0002 X:002D Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:292
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:002E Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:295
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:002E Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:299
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:002E Y:996D S:0375 D:0000 DB:7E P:84 V:203 H:304
C605AE $0A             ASL                             A:0002 X:002E Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:308
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD50] = $0004  A:0004 X:002E Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:311
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:002E Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:321
C605B6 $0A             ASL                             A:0001 X:002E Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:325
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD90] = $0002  A:0002 X:002E Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:328
C605BB $E8             INX                             A:0002 X:002E Y:996D S:0375 D:0000 DB:7E P:04 V:203 H:338
C605BC $E8             INX                             A:0002 X:002F Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:1  
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0030 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:4  
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0030 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:8  
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:0030 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:13 
C605AE $0A             ASL                             A:0002 X:0030 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:17 
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD52] = $0004  A:0004 X:0030 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:20 
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:0030 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:30 
C605B6 $0A             ASL                             A:0001 X:0030 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:35 
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD92] = $0002  A:0002 X:0030 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:38 
C605BB $E8             INX                             A:0002 X:0030 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:48 
C605BC $E8             INX                             A:0002 X:0031 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:51 
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0032 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:54 
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0032 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:58 
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:0032 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:63 
C605AE $0A             ASL                             A:0002 X:0032 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:67 
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD54] = $0004  A:0004 X:0032 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:70 
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:0032 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:80 
C605B6 $0A             ASL                             A:0001 X:0032 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:85 
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD94] = $0002  A:0002 X:0032 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:88 
C605BB $E8             INX                             A:0002 X:0032 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:98 
C605BC $E8             INX                             A:0002 X:0033 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:101
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0034 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:104
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0034 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:108
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:0034 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:113
C605AE $0A             ASL                             A:0002 X:0034 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:117
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD56] = $0004  A:0004 X:0034 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:120
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:0034 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:130
C605B6 $0A             ASL                             A:0001 X:0034 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:145
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD96] = $0002  A:0002 X:0034 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:148
C605BB $E8             INX                             A:0002 X:0034 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:158
C605BC $E8             INX                             A:0002 X:0035 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:161
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0036 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:164
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0036 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:168
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:0036 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:173
C605AE $0A             ASL                             A:0002 X:0036 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:177
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD58] = $0004  A:0004 X:0036 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:180
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:0036 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:190
C605B6 $0A             ASL                             A:0001 X:0036 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:195
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD98] = $0002  A:0002 X:0036 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:198
C605BB $E8             INX                             A:0002 X:0036 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:208
C605BC $E8             INX                             A:0002 X:0037 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:211
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0038 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:214
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0038 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:218
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:0038 Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:223
C605AE $0A             ASL                             A:0002 X:0038 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:227
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD5A] = $0004  A:0004 X:0038 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:230
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:0038 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:240
C605B6 $0A             ASL                             A:0001 X:0038 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:245
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD9A] = $0002  A:0002 X:0038 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:248
C605BB $E8             INX                             A:0002 X:0038 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:258
C605BC $E8             INX                             A:0002 X:0039 Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:261
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:003A Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:264
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:003A Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:268
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:003A Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:273
C605AE $0A             ASL                             A:0002 X:003A Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:294
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD5C] = $0004  A:0004 X:003A Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:297
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:003A Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:307
C605B6 $0A             ASL                             A:0001 X:003A Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:311
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD9C] = $0002  A:0002 X:003A Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:314
C605BB $E8             INX                             A:0002 X:003A Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:324
C605BC $E8             INX                             A:0002 X:003B Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:327
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:003C Y:996D S:0375 D:0000 DB:7E P:04 V:204 H:329
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:003C Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:334
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:003C Y:996D S:0375 D:0000 DB:7E P:84 V:204 H:338
C605AE $0A             ASL                             A:0002 X:003C Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:3  
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD5E] = $0004  A:0004 X:003C Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:6  
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:003C Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:16 
C605B6 $0A             ASL                             A:0001 X:003C Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:20 
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFD9E] = $0002  A:0002 X:003C Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:23 
C605BB $E8             INX                             A:0002 X:003C Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:33 
C605BC $E8             INX                             A:0002 X:003D Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:36 
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:003E Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:39 
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:003E Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:44 
C605AB $A9 $02 $00     LDA #$0002                      A:0002 X:003E Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:48 
C605AE $0A             ASL                             A:0002 X:003E Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:53 
C605AF $9F $22 $FD $7F STA $7FFD22,X [7FFD60] = $0004  A:0004 X:003E Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:56 
C605B3 $A9 $01 $00     LDA #$0001                      A:0004 X:003E Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:66 
C605B6 $0A             ASL                             A:0001 X:003E Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:70 
C605B7 $9F $62 $FD $7F STA $7FFD62,X [7FFDA0] = $0002  A:0002 X:003E Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:73 
C605BB $E8             INX                             A:0002 X:003E Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:83 
C605BC $E8             INX                             A:0002 X:003F Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:86 
C605BD $E0 $40 $00     CPX #$0040                      A:0002 X:0040 Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:89 
C605C0 $90 $E9         BCC $C605AB                     A:0002 X:0040 Y:996D S:0375 D:0000 DB:7E P:07 V:205 H:94 
C605C2 $60             RTS                             A:0002 X:0040 Y:996D S:0375 D:0000 DB:7E P:07 V:205 H:97 
C602C1 $20 $C3 $05     JSR $05C3 [C605C3] = $00A9      A:0002 X:0040 Y:996D S:0377 D:0000 DB:7E P:07 V:205 H:107
C605C3 $A9 $00 $00     LDA #$0000                      A:0002 X:0040 Y:996D S:0375 D:0000 DB:7E P:07 V:205 H:117
C605C6 $A2 $00 $00     LDX #$0000                      A:0000 X:0040 Y:996D S:0375 D:0000 DB:7E P:07 V:205 H:121
C605C9 $9D $C9 $99     STA $99C9,X [7E99C9] = $0020    A:0000 X:0000 Y:996D S:0375 D:0000 DB:7E P:07 V:205 H:126
C605CC $E8             INX                             A:0000 X:0000 Y:996D S:0375 D:0000 DB:7E P:07 V:205 H:146
C605CD $E8             INX                             A:0000 X:0001 Y:996D S:0375 D:0000 DB:7E P:05 V:205 H:149
C605CE $E0 $10 $00     CPX #$0010                      A:0000 X:0002 Y:996D S:0375 D:0000 DB:7E P:05 V:205 H:152
C605D1 $90 $F6         BCC $C605C9                     A:0000 X:0002 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:156
C605C9 $9D $C9 $99     STA $99C9,X [7E99CB] = $004C    A:0000 X:0002 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:161
C605CC $E8             INX                             A:0000 X:0002 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:171
C605CD $E8             INX                             A:0000 X:0003 Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:174
C605CE $E0 $10 $00     CPX #$0010                      A:0000 X:0004 Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:177
C605D1 $90 $F6         BCC $C605C9                     A:0000 X:0004 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:181
C605C9 $9D $C9 $99     STA $99C9,X [7E99CD] = $003E    A:0000 X:0004 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:186
C605CC $E8             INX                             A:0000 X:0004 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:196
C605CD $E8             INX                             A:0000 X:0005 Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:199
C605CE $E0 $10 $00     CPX #$0010                      A:0000 X:0006 Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:202
C605D1 $90 $F6         BCC $C605C9                     A:0000 X:0006 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:206
C605C9 $9D $C9 $99     STA $99C9,X [7E99CF] = $003F    A:0000 X:0006 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:211
C605CC $E8             INX                             A:0000 X:0006 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:221
C605CD $E8             INX                             A:0000 X:0007 Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:224
C605CE $E0 $10 $00     CPX #$0010                      A:0000 X:0008 Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:227
C605D1 $90 $F6         BCC $C605C9                     A:0000 X:0008 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:231
C605C9 $9D $C9 $99     STA $99C9,X [7E99D1] = $00DC    A:0000 X:0008 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:236
C605CC $E8             INX                             A:0000 X:0008 Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:246
C605CD $E8             INX                             A:0000 X:0009 Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:249
C605CE $E0 $10 $00     CPX #$0010                      A:0000 X:000A Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:252
C605D1 $90 $F6         BCC $C605C9                     A:0000 X:000A Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:256
C605C9 $9D $C9 $99     STA $99C9,X [7E99D3] = $00D9    A:0000 X:000A Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:261
C605CC $E8             INX                             A:0000 X:000A Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:271
C605CD $E8             INX                             A:0000 X:000B Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:274
C605CE $E0 $10 $00     CPX #$0010                      A:0000 X:000C Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:292
C605D1 $90 $F6         BCC $C605C9                     A:0000 X:000C Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:296
C605C9 $9D $C9 $99     STA $99C9,X [7E99D5] = $00DA    A:0000 X:000C Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:301
C605CC $E8             INX                             A:0000 X:000C Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:311
C605CD $E8             INX                             A:0000 X:000D Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:314
C605CE $E0 $10 $00     CPX #$0010                      A:0000 X:000E Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:317
C605D1 $90 $F6         BCC $C605C9                     A:0000 X:000E Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:321
C605C9 $9D $C9 $99     STA $99C9,X [7E99D7] = $0000    A:0000 X:000E Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:325
C605CC $E8             INX                             A:0000 X:000E Y:996D S:0375 D:0000 DB:7E P:84 V:205 H:335
C605CD $E8             INX                             A:0000 X:000F Y:996D S:0375 D:0000 DB:7E P:04 V:205 H:338
C605CE $E0 $10 $00     CPX #$0010                      A:0000 X:0010 Y:996D S:0375 D:0000 DB:7E P:04 V:206 H:1  
C605D1 $90 $F6         BCC $C605C9                     A:0000 X:0010 Y:996D S:0375 D:0000 DB:7E P:07 V:206 H:5  
C605D3 $AE $F7 $99     LDX $99F7 [7E99F7] = $0008      A:0000 X:0010 Y:996D S:0375 D:0000 DB:7E P:07 V:206 H:8  
C605D6 $22 $72 $05 $C9 JSL $C90572                     A:0000 X:0008 Y:996D S:0375 D:0000 DB:7E P:05 V:206 H:17 
C90572 $08             PHP                             A:0000 X:0008 Y:996D S:0372 D:0000 DB:7E P:05 V:206 H:30 
C90573 $8B             PHB                             A:0000 X:0008 Y:996D S:0371 D:0000 DB:7E P:05 V:206 H:35 
C90574 $78             SEI                             A:0000 X:0008 Y:996D S:0370 D:0000 DB:7E P:05 V:206 H:40 
C90575 $C2 $30         REP #$30                        A:0000 X:0008 Y:996D S:0370 D:0000 DB:7E P:05 V:206 H:43 
C90577 $48             PHA                             A:0000 X:0008 Y:996D S:0370 D:0000 DB:7E P:05 V:206 H:48 
C90578 $DA             PHX                             A:0000 X:0008 Y:996D S:036E D:0000 DB:7E P:05 V:206 H:55 
C90579 $5A             PHY                             A:0000 X:0008 Y:996D S:036C D:0000 DB:7E P:05 V:206 H:62 
C9057A $86 $40         STX $40 [000040] = $0000        A:0000 X:0008 Y:996D S:036A D:0000 DB:7E P:05 V:206 H:69 
C9057C $E2 $30         SEP #$30                        A:0000 X:0008 Y:996D S:036A D:0000 DB:7E P:05 V:206 H:76 
C9057E $A3 $0B         LDA $0B,S [000375] = $C6        A:0000 X:0008 Y:006D S:036A D:0000 DB:7E P:35 V:206 H:80 
C90580 $48             PHA                             A:00C6 X:0008 Y:006D S:036A D:0000 DB:7E P:B5 V:206 H:87 
C90581 $AB             PLB                             A:00C6 X:0008 Y:006D S:0369 D:0000 DB:7E P:B5 V:206 H:92 
C90582 $A0 $01         LDY #$01                        A:00C6 X:0008 Y:006D S:036A D:0000 DB:C6 P:B5 V:206 H:98 
C90584 $B3 $09         LDA ($09,S),Y [C605DA] = $00    A:00C6 X:0008 Y:0001 S:036A D:0000 DB:C6 P:35 V:206 H:101
C90586 $F0 $03         BEQ $C9058B                     A:0000 X:0008 Y:0001 S:036A D:0000 DB:C6 P:37 V:206 H:113
C9058B $C2 $20         REP #$20                        A:0000 X:0008 Y:0001 S:036A D:0000 DB:C6 P:37 V:206 H:117
C9058D $A0 $02         LDY #$02                        A:0000 X:0008 Y:0001 S:036A D:0000 DB:C6 P:17 V:206 H:122
C9058F $B3 $09         LDA ($09,S),Y [C605DB] = $0009  A:0000 X:0008 Y:0002 S:036A D:0000 DB:C6 P:15 V:206 H:125
C90591 $A2 $40         LDX #$40                        A:0009 X:0008 Y:0002 S:036A D:0000 DB:C6 P:15 V:206 H:148
C90593 $22 $46 $11 $C0 JSL $C01146                     A:0009 X:0040 Y:0002 S:036A D:0000 DB:C6 P:15 V:206 H:151
C01146 $08             PHP                             A:0009 X:0040 Y:0002 S:0367 D:0000 DB:C6 P:15 V:206 H:164
C01147 $E2 $20         SEP #$20                        A:0009 X:0040 Y:0002 S:0366 D:0000 DB:C6 P:15 V:206 H:169
C01149 $48             PHA                             A:0009 X:0040 Y:0002 S:0366 D:0000 DB:C6 P:35 V:206 H:174
C0114A $EB             XBA                             A:0009 X:0040 Y:0002 S:0365 D:0000 DB:C6 P:35 V:206 H:179
C0114B $48             PHA                             A:0900 X:0040 Y:0002 S:0365 D:0000 DB:C6 P:37 V:206 H:183
C0114C $B5 $01         LDA $01,X [000041] = $00        A:0900 X:0040 Y:0002 S:0364 D:0000 DB:C6 P:37 V:206 H:188
C0114E $48             PHA                             A:0900 X:0040 Y:0002 S:0364 D:0000 DB:C6 P:37 V:206 H:195
C0114F $A3 $03         LDA $03,S [000366] = $09        A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:37 V:206 H:200
