C60902 $99 $6C $E3     STA $E36C,Y [7FE372] = $0800    A:0000 X:0000 Y:0006 S:036F D:0000 DB:7F P:07 V:2   H:223
C60905 $88             DEY                             A:0000 X:0000 Y:0006 S:036F D:0000 DB:7F P:07 V:2   H:233
C60906 $88             DEY                             A:0000 X:0000 Y:0005 S:036F D:0000 DB:7F P:05 V:2   H:236
C60907 $10 $EC         BPL $C608F5                     A:0000 X:0000 Y:0004 S:036F D:0000 DB:7F P:05 V:2   H:239
C608F5 $B9 $DE $E2     LDA $E2DE,Y [7FE2E2] = $0100    A:0000 X:0000 Y:0004 S:036F D:0000 DB:7F P:05 V:2   H:243
C608F8 $85 $00         STA $00 [000000] = $0000        A:0100 X:0000 Y:0004 S:036F D:0000 DB:7F P:05 V:2   H:253
C608FA $A3 $01         LDA $01,S [000370] = $0A48      A:0100 X:0000 Y:0004 S:036F D:0000 DB:7F P:05 V:2   H:260
C608FC $22 $E1 $11 $C0 JSL $C011E1                     A:0A48 X:0000 Y:0004 S:036F D:0000 DB:7F P:05 V:2   H:269
C011E1 $08             PHP                             A:0A48 X:0000 Y:0004 S:036C D:0000 DB:7F P:05 V:2   H:288
C011E2 $C2 $20         REP #$20                        A:0A48 X:0000 Y:0004 S:036B D:0000 DB:7F P:05 V:2   H:293
C011E4 $48             PHA                             A:0A48 X:0000 Y:0004 S:036B D:0000 DB:7F P:05 V:2   H:298
C011E5 $B5 $00         LDA $00,X [000000] = $0100      A:0A48 X:0000 Y:0004 S:0369 D:0000 DB:7F P:05 V:2   H:305
C011E7 $48             PHA                             A:0100 X:0000 Y:0004 S:0369 D:0000 DB:7F P:05 V:2   H:313
C011E8 $10 $04         BPL $C011EE                     A:0100 X:0000 Y:0004 S:0367 D:0000 DB:7F P:05 V:2   H:320
C011EE $95 $00         STA $00,X [000000] = $0100      A:0100 X:0000 Y:0004 S:0367 D:0000 DB:7F P:05 V:2   H:324
C011F0 $A3 $03         LDA $03,S [00036A] = $0A48      A:0100 X:0000 Y:0004 S:0367 D:0000 DB:7F P:05 V:2   H:332
C011F2 $10 $04         BPL $C011F8                     A:0A48 X:0000 Y:0004 S:0367 D:0000 DB:7F P:05 V:3   H:1  
C011F8 $22 $46 $11 $C0 JSL $C01146                     A:0A48 X:0000 Y:0004 S:0367 D:0000 DB:7F P:05 V:3   H:5  
C01146 $08             PHP                             A:0A48 X:0000 Y:0004 S:0364 D:0000 DB:7F P:05 V:3   H:19 
C01147 $E2 $20         SEP #$20                        A:0A48 X:0000 Y:0004 S:0363 D:0000 DB:7F P:05 V:3   H:24 
C01149 $48             PHA                             A:0A48 X:0000 Y:0004 S:0363 D:0000 DB:7F P:25 V:3   H:28 
C0114A $EB             XBA                             A:0A48 X:0000 Y:0004 S:0362 D:0000 DB:7F P:25 V:3   H:33 
C0114B $48             PHA                             A:480A X:0000 Y:0004 S:0362 D:0000 DB:7F P:25 V:3   H:38 
C0114C $B5 $01         LDA $01,X [000001] = $01        A:480A X:0000 Y:0004 S:0361 D:0000 DB:7F P:25 V:3   H:43 
C0114E $48             PHA                             A:4801 X:0000 Y:0004 S:0361 D:0000 DB:7F P:25 V:3   H:49 
C0114F $A3 $03         LDA $03,S [000363] = $48        A:4801 X:0000 Y:0004 S:0360 D:0000 DB:7F P:25 V:3   H:54 
C01151 $EB             XBA                             A:4848 X:0000 Y:0004 S:0360 D:0000 DB:7F P:25 V:3   H:61 
C01152 $B5 $00         LDA $00,X [000000] = $00        A:4848 X:0000 Y:0004 S:0360 D:0000 DB:7F P:25 V:3   H:65 
C01154 $48             PHA                             A:4800 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:72 
C01155 $8F $02 $42 $00 STA $004202                     A:4800 X:0000 Y:0004 S:035F D:0000 DB:7F P:27 V:3   H:77 
C01159 $EB             XBA                             A:4800 X:0000 Y:0004 S:035F D:0000 DB:7F P:27 V:3   H:84 
C0115A $8F $03 $42 $00 STA $004203                     A:0048 X:0000 Y:0004 S:035F D:0000 DB:7F P:25 V:3   H:89 
C0115E $EA             NOP                             A:0048 X:0000 Y:0004 S:035F D:0000 DB:7F P:25 V:3   H:96 
C0115F $EA             NOP                             A:0048 X:0000 Y:0004 S:035F D:0000 DB:7F P:25 V:3   H:99 
C01160 $EA             NOP                             A:0048 X:0000 Y:0004 S:035F D:0000 DB:7F P:25 V:3   H:102
C01161 $EA             NOP                             A:0048 X:0000 Y:0004 S:035F D:0000 DB:7F P:25 V:3   H:105
C01162 $AF $16 $42 $00 LDA $004216                     A:0048 X:0000 Y:0004 S:035F D:0000 DB:7F P:25 V:3   H:108
C01166 $95 $00         STA $00,X [000000] = $00        A:0000 X:0000 Y:0004 S:035F D:0000 DB:7F P:27 V:3   H:116
C01168 $AF $17 $42 $00 LDA $004217                     A:0000 X:0000 Y:0004 S:035F D:0000 DB:7F P:27 V:3   H:122
C0116C $95 $01         STA $01,X [000001] = $01        A:0000 X:0000 Y:0004 S:035F D:0000 DB:7F P:27 V:3   H:130
C0116E $68             PLA                             A:0000 X:0000 Y:0004 S:035F D:0000 DB:7F P:27 V:3   H:146
C0116F $EB             XBA                             A:0000 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:153
C01170 $A3 $02         LDA $02,S [000362] = $0A        A:0000 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:157
C01172 $8F $02 $42 $00 STA $004202                     A:000A X:0000 Y:0004 S:0360 D:0000 DB:7F P:25 V:3   H:164
C01176 $EB             XBA                             A:000A X:0000 Y:0004 S:0360 D:0000 DB:7F P:25 V:3   H:171
C01177 $8F $03 $42 $00 STA $004203                     A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:176
C0117B $EA             NOP                             A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:183
C0117C $EA             NOP                             A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:186
C0117D $EA             NOP                             A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:189
C0117E $EA             NOP                             A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:192
C0117F $AF $16 $42 $00 LDA $004216                     A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:195
C01183 $18             CLC                             A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:27 V:3   H:203
C01184 $75 $01         ADC $01,X [000001] = $00        A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:206
C01186 $95 $01         STA $01,X [000001] = $00        A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:212
C01188 $AF $17 $42 $00 LDA $004217                     A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:219
C0118C $69 $00         ADC #$00                        A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:226
C0118E $95 $02         STA $02,X [000002] = $00        A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:229
C01190 $A3 $01         LDA $01,S [000361] = $01        A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:236
C01192 $EB             XBA                             A:0A01 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:242
C01193 $A3 $03         LDA $03,S [000363] = $48        A:010A X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:247
C01195 $8F $02 $42 $00 STA $004202                     A:0148 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:253
C01199 $EB             XBA                             A:0148 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:261
C0119A $8F $03 $42 $00 STA $004203                     A:4801 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:265
C0119E $EA             NOP                             A:4801 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:273
C0119F $EA             NOP                             A:4801 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:276
C011A0 $EA             NOP                             A:4801 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:286
C011A1 $EA             NOP                             A:4801 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:289
C011A2 $AF $16 $42 $00 LDA $004216                     A:4801 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:292
C011A6 $18             CLC                             A:4848 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:300
C011A7 $75 $01         ADC $01,X [000001] = $00        A:4848 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:303
C011A9 $95 $01         STA $01,X [000001] = $00        A:4848 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:309
C011AB $AF $17 $42 $00 LDA $004217                     A:4848 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:3   H:316
C011AF $75 $02         ADC $02,X [000002] = $00        A:4800 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:323
C011B1 $95 $02         STA $02,X [000002] = $00        A:4800 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:329
C011B3 $A9 $00         LDA #$00                        A:4800 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:335
C011B5 $2A             ROL                             A:4800 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:3   H:338
C011B6 $95 $03         STA $03,X [000003] = $00        A:4800 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:4   H:1  
C011B8 $A3 $01         LDA $01,S [000361] = $01        A:4800 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:4   H:8  
C011BA $EB             XBA                             A:4801 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:14 
C011BB $A3 $02         LDA $02,S [000362] = $0A        A:0148 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:19 
C011BD $8F $02 $42 $00 STA $004202                     A:010A X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:25 
C011C1 $EB             XBA                             A:010A X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:33 
C011C2 $8F $03 $42 $00 STA $004203                     A:0A01 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:37 
C011C6 $EA             NOP                             A:0A01 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:45 
C011C7 $EA             NOP                             A:0A01 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:48 
C011C8 $EA             NOP                             A:0A01 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:51 
C011C9 $EA             NOP                             A:0A01 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:54 
C011CA $AF $16 $42 $00 LDA $004216                     A:0A01 X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:57 
C011CE $18             CLC                             A:0A0A X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:64 
C011CF $75 $02         ADC $02,X [000002] = $00        A:0A0A X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:67 
C011D1 $95 $02         STA $02,X [000002] = $00        A:0A0A X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:74 
C011D3 $AF $17 $42 $00 LDA $004217                     A:0A0A X:0000 Y:0004 S:0360 D:0000 DB:7F P:24 V:4   H:80 
C011D7 $75 $03         ADC $03,X [000003] = $00        A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:4   H:88 
C011D9 $95 $03         STA $03,X [000003] = $00        A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:4   H:94 
C011DB $68             PLA                             A:0A00 X:0000 Y:0004 S:0360 D:0000 DB:7F P:26 V:4   H:101
C011DC $68             PLA                             A:0A01 X:0000 Y:0004 S:0361 D:0000 DB:7F P:24 V:4   H:107
C011DD $EB             XBA                             A:0A0A X:0000 Y:0004 S:0362 D:0000 DB:7F P:24 V:4   H:114
C011DE $68             PLA                             A:0A0A X:0000 Y:0004 S:0362 D:0000 DB:7F P:24 V:4   H:118
C011DF $28             PLP                             A:0A48 X:0000 Y:0004 S:0363 D:0000 DB:7F P:24 V:4   H:125
C011E0 $6B             RTL                             A:0A48 X:0000 Y:0004 S:0364 D:0000 DB:7F P:05 V:4   H:131
C011FC $68             PLA                             A:0A48 X:0000 Y:0004 S:0367 D:0000 DB:7F P:05 V:4   H:152
C011FD $43 $01         EOR $01,S [00036A] = $0A48      A:0100 X:0000 Y:0004 S:0369 D:0000 DB:7F P:05 V:4   H:160
C011FF $29 $00 $80     AND #$8000                      A:0B48 X:0000 Y:0004 S:0369 D:0000 DB:7F P:05 V:4   H:169
C01202 $F0 $15         BEQ $C01219                     A:0000 X:0000 Y:0004 S:0369 D:0000 DB:7F P:07 V:4   H:173
C01219 $68             PLA                             A:0000 X:0000 Y:0004 S:0369 D:0000 DB:7F P:07 V:4   H:178
C0121A $28             PLP                             A:0A48 X:0000 Y:0004 S:036B D:0000 DB:7F P:05 V:4   H:186
C0121B $6B             RTL                             A:0A48 X:0000 Y:0004 S:036C D:0000 DB:7F P:05 V:4   H:193
C60900 $A5 $01         LDA $01 [000001] = $0A48        A:0A48 X:0000 Y:0004 S:036F D:0000 DB:7F P:05 V:4   H:203
C60902 $99 $6C $E3     STA $E36C,Y [7FE370] = $0828    A:0A48 X:0000 Y:0004 S:036F D:0000 DB:7F P:05 V:4   H:210
C60905 $88             DEY                             A:0A48 X:0000 Y:0004 S:036F D:0000 DB:7F P:05 V:4   H:220
C60906 $88             DEY                             A:0A48 X:0000 Y:0003 S:036F D:0000 DB:7F P:05 V:4   H:223
C60907 $10 $EC         BPL $C608F5                     A:0A48 X:0000 Y:0002 S:036F D:0000 DB:7F P:05 V:4   H:226
C608F5 $B9 $DE $E2     LDA $E2DE,Y [7FE2E0] = $0100    A:0A48 X:0000 Y:0002 S:036F D:0000 DB:7F P:05 V:4   H:231
C608F8 $85 $00         STA $00 [000000] = $4800        A:0100 X:0000 Y:0002 S:036F D:0000 DB:7F P:05 V:4   H:241
C608FA $A3 $01         LDA $01,S [000370] = $0A48      A:0100 X:0000 Y:0002 S:036F D:0000 DB:7F P:05 V:4   H:248
C608FC $22 $E1 $11 $C0 JSL $C011E1                     A:0A48 X:0000 Y:0002 S:036F D:0000 DB:7F P:05 V:4   H:256
C011E1 $08             PHP                             A:0A48 X:0000 Y:0002 S:036C D:0000 DB:7F P:05 V:4   H:270
C011E2 $C2 $20         REP #$20                        A:0A48 X:0000 Y:0002 S:036B D:0000 DB:7F P:05 V:4   H:275
C011E4 $48             PHA                             A:0A48 X:0000 Y:0002 S:036B D:0000 DB:7F P:05 V:4   H:287
C011E5 $B5 $00         LDA $00,X [000000] = $0100      A:0A48 X:0000 Y:0002 S:0369 D:0000 DB:7F P:05 V:4   H:294
C011E7 $48             PHA                             A:0100 X:0000 Y:0002 S:0369 D:0000 DB:7F P:05 V:4   H:302
C011E8 $10 $04         BPL $C011EE                     A:0100 X:0000 Y:0002 S:0367 D:0000 DB:7F P:05 V:4   H:309
C011EE $95 $00         STA $00,X [000000] = $0100      A:0100 X:0000 Y:0002 S:0367 D:0000 DB:7F P:05 V:4   H:314
C011F0 $A3 $03         LDA $03,S [00036A] = $0A48      A:0100 X:0000 Y:0002 S:0367 D:0000 DB:7F P:05 V:4   H:322
C011F2 $10 $04         BPL $C011F8                     A:0A48 X:0000 Y:0002 S:0367 D:0000 DB:7F P:05 V:4   H:330
C011F8 $22 $46 $11 $C0 JSL $C01146                     A:0A48 X:0000 Y:0002 S:0367 D:0000 DB:7F P:05 V:4   H:334
C01146 $08             PHP                             A:0A48 X:0000 Y:0002 S:0364 D:0000 DB:7F P:05 V:5   H:8  
C01147 $E2 $20         SEP #$20                        A:0A48 X:0000 Y:0002 S:0363 D:0000 DB:7F P:05 V:5   H:13 
C01149 $48             PHA                             A:0A48 X:0000 Y:0002 S:0363 D:0000 DB:7F P:25 V:5   H:17 
C0114A $EB             XBA                             A:0A48 X:0000 Y:0002 S:0362 D:0000 DB:7F P:25 V:5   H:22 
C0114B $48             PHA                             A:480A X:0000 Y:0002 S:0362 D:0000 DB:7F P:25 V:5   H:27 
C0114C $B5 $01         LDA $01,X [000001] = $01        A:480A X:0000 Y:0002 S:0361 D:0000 DB:7F P:25 V:5   H:32 
C0114E $48             PHA                             A:4801 X:0000 Y:0002 S:0361 D:0000 DB:7F P:25 V:5   H:38 
C0114F $A3 $03         LDA $03,S [000363] = $48        A:4801 X:0000 Y:0002 S:0360 D:0000 DB:7F P:25 V:5   H:43 
C01151 $EB             XBA                             A:4848 X:0000 Y:0002 S:0360 D:0000 DB:7F P:25 V:5   H:50 
C01152 $B5 $00         LDA $00,X [000000] = $00        A:4848 X:0000 Y:0002 S:0360 D:0000 DB:7F P:25 V:5   H:54 
C01154 $48             PHA                             A:4800 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:61 
C01155 $8F $02 $42 $00 STA $004202                     A:4800 X:0000 Y:0002 S:035F D:0000 DB:7F P:27 V:5   H:66 
C01159 $EB             XBA                             A:4800 X:0000 Y:0002 S:035F D:0000 DB:7F P:27 V:5   H:73 
C0115A $8F $03 $42 $00 STA $004203                     A:0048 X:0000 Y:0002 S:035F D:0000 DB:7F P:25 V:5   H:78 
C0115E $EA             NOP                             A:0048 X:0000 Y:0002 S:035F D:0000 DB:7F P:25 V:5   H:85 
C0115F $EA             NOP                             A:0048 X:0000 Y:0002 S:035F D:0000 DB:7F P:25 V:5   H:88 
C01160 $EA             NOP                             A:0048 X:0000 Y:0002 S:035F D:0000 DB:7F P:25 V:5   H:91 
C01161 $EA             NOP                             A:0048 X:0000 Y:0002 S:035F D:0000 DB:7F P:25 V:5   H:94 
C01162 $AF $16 $42 $00 LDA $004216                     A:0048 X:0000 Y:0002 S:035F D:0000 DB:7F P:25 V:5   H:97 
C01166 $95 $00         STA $00,X [000000] = $00        A:0000 X:0000 Y:0002 S:035F D:0000 DB:7F P:27 V:5   H:105
C01168 $AF $17 $42 $00 LDA $004217                     A:0000 X:0000 Y:0002 S:035F D:0000 DB:7F P:27 V:5   H:111
C0116C $95 $01         STA $01,X [000001] = $01        A:0000 X:0000 Y:0002 S:035F D:0000 DB:7F P:27 V:5   H:119
C0116E $68             PLA                             A:0000 X:0000 Y:0002 S:035F D:0000 DB:7F P:27 V:5   H:125
C0116F $EB             XBA                             A:0000 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:132
C01170 $A3 $02         LDA $02,S [000362] = $0A        A:0000 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:146
C01172 $8F $02 $42 $00 STA $004202                     A:000A X:0000 Y:0002 S:0360 D:0000 DB:7F P:25 V:5   H:153
C01176 $EB             XBA                             A:000A X:0000 Y:0002 S:0360 D:0000 DB:7F P:25 V:5   H:160
C01177 $8F $03 $42 $00 STA $004203                     A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:165
C0117B $EA             NOP                             A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:172
C0117C $EA             NOP                             A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:175
C0117D $EA             NOP                             A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:178
C0117E $EA             NOP                             A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:181
C0117F $AF $16 $42 $00 LDA $004216                     A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:184
C01183 $18             CLC                             A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:27 V:5   H:192
C01184 $75 $01         ADC $01,X [000001] = $00        A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:195
C01186 $95 $01         STA $01,X [000001] = $00        A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:201
C01188 $AF $17 $42 $00 LDA $004217                     A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:208
C0118C $69 $00         ADC #$00                        A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:215
C0118E $95 $02         STA $02,X [000002] = $0A        A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:218
C01190 $A3 $01         LDA $01,S [000361] = $01        A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:225
C01192 $EB             XBA                             A:0A01 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:231
C01193 $A3 $03         LDA $03,S [000363] = $48        A:010A X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:236
C01195 $8F $02 $42 $00 STA $004202                     A:0148 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:242
C01199 $EB             XBA                             A:0148 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:250
C0119A $8F $03 $42 $00 STA $004203                     A:4801 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:254
C0119E $EA             NOP                             A:4801 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:262
C0119F $EA             NOP                             A:4801 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:265
C011A0 $EA             NOP                             A:4801 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:268
C011A1 $EA             NOP                             A:4801 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:271
C011A2 $AF $16 $42 $00 LDA $004216                     A:4801 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:274
C011A6 $18             CLC                             A:4848 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:287
C011A7 $75 $01         ADC $01,X [000001] = $00        A:4848 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:290
C011A9 $95 $01         STA $01,X [000001] = $00        A:4848 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:297
C011AB $AF $17 $42 $00 LDA $004217                     A:4848 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:5   H:303
C011AF $75 $02         ADC $02,X [000002] = $00        A:4800 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:311
C011B1 $95 $02         STA $02,X [000002] = $00        A:4800 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:317
C011B3 $A9 $00         LDA #$00                        A:4800 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:323
C011B5 $2A             ROL                             A:4800 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:326
C011B6 $95 $03         STA $03,X [000003] = $00        A:4800 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:329
C011B8 $A3 $01         LDA $01,S [000361] = $01        A:4800 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:5   H:335
C011BA $EB             XBA                             A:4801 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:2  
C011BB $A3 $02         LDA $02,S [000362] = $0A        A:0148 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:6  
C011BD $8F $02 $42 $00 STA $004202                     A:010A X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:13 
C011C1 $EB             XBA                             A:010A X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:20 
C011C2 $8F $03 $42 $00 STA $004203                     A:0A01 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:25 
C011C6 $EA             NOP                             A:0A01 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:32 
C011C7 $EA             NOP                             A:0A01 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:35 
C011C8 $EA             NOP                             A:0A01 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:38 
C011C9 $EA             NOP                             A:0A01 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:41 
C011CA $AF $16 $42 $00 LDA $004216                     A:0A01 X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:44 
C011CE $18             CLC                             A:0A0A X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:52 
C011CF $75 $02         ADC $02,X [000002] = $00        A:0A0A X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:55 
C011D1 $95 $02         STA $02,X [000002] = $00        A:0A0A X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:61 
C011D3 $AF $17 $42 $00 LDA $004217                     A:0A0A X:0000 Y:0002 S:0360 D:0000 DB:7F P:24 V:6   H:68 
C011D7 $75 $03         ADC $03,X [000003] = $00        A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:6   H:75 
C011D9 $95 $03         STA $03,X [000003] = $00        A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:6   H:82 
C011DB $68             PLA                             A:0A00 X:0000 Y:0002 S:0360 D:0000 DB:7F P:26 V:6   H:88 
C011DC $68             PLA                             A:0A01 X:0000 Y:0002 S:0361 D:0000 DB:7F P:24 V:6   H:95 
C011DD $EB             XBA                             A:0A0A X:0000 Y:0002 S:0362 D:0000 DB:7F P:24 V:6   H:101
C011DE $68             PLA                             A:0A0A X:0000 Y:0002 S:0362 D:0000 DB:7F P:24 V:6   H:106
C011DF $28             PLP                             A:0A48 X:0000 Y:0002 S:0363 D:0000 DB:7F P:24 V:6   H:112
C011E0 $6B             RTL                             A:0A48 X:0000 Y:0002 S:0364 D:0000 DB:7F P:05 V:6   H:119
C011FC $68             PLA                             A:0A48 X:0000 Y:0002 S:0367 D:0000 DB:7F P:05 V:6   H:129
C011FD $43 $01         EOR $01,S [00036A] = $0A48      A:0100 X:0000 Y:0002 S:0369 D:0000 DB:7F P:05 V:6   H:148
C011FF $29 $00 $80     AND #$8000                      A:0B48 X:0000 Y:0002 S:0369 D:0000 DB:7F P:05 V:6   H:156
C01202 $F0 $15         BEQ $C01219                     A:0000 X:0000 Y:0002 S:0369 D:0000 DB:7F P:07 V:6   H:161
C01219 $68             PLA                             A:0000 X:0000 Y:0002 S:0369 D:0000 DB:7F P:07 V:6   H:165
C0121A $28             PLP                             A:0A48 X:0000 Y:0002 S:036B D:0000 DB:7F P:05 V:6   H:174
C0121B $6B             RTL                             A:0A48 X:0000 Y:0002 S:036C D:0000 DB:7F P:05 V:6   H:180
C60900 $A5 $01         LDA $01 [000001] = $0A48        A:0A48 X:0000 Y:0002 S:036F D:0000 DB:7F P:05 V:6   H:191
C60902 $99 $6C $E3     STA $E36C,Y [7FE36E] = $0828    A:0A48 X:0000 Y:0002 S:036F D:0000 DB:7F P:05 V:6   H:198
C60905 $88             DEY                             A:0A48 X:0000 Y:0002 S:036F D:0000 DB:7F P:05 V:6   H:208
C60906 $88             DEY                             A:0A48 X:0000 Y:0001 S:036F D:0000 DB:7F P:05 V:6   H:211
C60907 $10 $EC         BPL $C608F5                     A:0A48 X:0000 Y:0000 S:036F D:0000 DB:7F P:07 V:6   H:214
C608F5 $B9 $DE $E2     LDA $E2DE,Y [7FE2DE] = $0100    A:0A48 X:0000 Y:0000 S:036F D:0000 DB:7F P:07 V:6   H:218
C608F8 $85 $00         STA $00 [000000] = $4800        A:0100 X:0000 Y:0000 S:036F D:0000 DB:7F P:05 V:6   H:228
