01916F $20 $0B $FE     JSR $FE0B [01FE0B] = $8B        A:CDC8 X:0D20 Y:CDC8 S:1FCB D:0000 DB:01 P:nvMxdiZc V:198 H:304
01FE4D $0A             ASL                             A:4700 X:0005 Y:4760 S:1FC5 D:0000 DB:7F P:nvMxdizc V:251 H:148
01FE4E $48             PHA                             A:4700 X:0005 Y:4760 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:251 H:152
01FE4F $90 $05         BCC $01FE56                     A:4700 X:0005 Y:4760 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:251 H:157
01FE56 $C2 $20         REP #$20                        A:4700 X:0005 Y:4760 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:251 H:163
01FE58 $98             TYA                             A:4700 X:0005 Y:4760 S:1FC4 D:0000 DB:7F P:nvmxdiZc V:251 H:168
01FE59 $18             CLC                             A:4760 X:0005 Y:4760 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:172
01FE5A $69 $20 $00     ADC #$0020                      A:4760 X:0005 Y:4760 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:175
01FE5D $A8             TAY                             A:4780 X:0005 Y:4760 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:181
01FE5E $E2 $20         SEP #$20                        A:4780 X:0005 Y:4780 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:185
01FE60 $68             PLA                             A:4780 X:0005 Y:4780 S:1FC4 D:0000 DB:7F P:nvMxdizc V:251 H:190
01FE61 $CA             DEX                             A:4700 X:0005 Y:4780 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:251 H:197
01FE62 $D0 $E9         BNE $01FE4D                     A:4700 X:0004 Y:4780 S:1FC5 D:0000 DB:7F P:nvMxdizc V:251 H:201
01FE4D $0A             ASL                             A:4700 X:0004 Y:4780 S:1FC5 D:0000 DB:7F P:nvMxdizc V:251 H:206
01FE4E $48             PHA                             A:4700 X:0004 Y:4780 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:251 H:210
01FE4F $90 $05         BCC $01FE56                     A:4700 X:0004 Y:4780 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:251 H:215
01FE56 $C2 $20         REP #$20                        A:4700 X:0004 Y:4780 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:251 H:221
01FE58 $98             TYA                             A:4700 X:0004 Y:4780 S:1FC4 D:0000 DB:7F P:nvmxdiZc V:251 H:226
01FE59 $18             CLC                             A:4780 X:0004 Y:4780 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:230
01FE5A $69 $20 $00     ADC #$0020                      A:4780 X:0004 Y:4780 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:233
01FE5D $A8             TAY                             A:47A0 X:0004 Y:4780 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:239
01FE5E $E2 $20         SEP #$20                        A:47A0 X:0004 Y:47A0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:243
01FE60 $68             PLA                             A:47A0 X:0004 Y:47A0 S:1FC4 D:0000 DB:7F P:nvMxdizc V:251 H:248
01FE61 $CA             DEX                             A:4700 X:0004 Y:47A0 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:251 H:255
01FE62 $D0 $E9         BNE $01FE4D                     A:4700 X:0003 Y:47A0 S:1FC5 D:0000 DB:7F P:nvMxdizc V:251 H:259
01FE4D $0A             ASL                             A:4700 X:0003 Y:47A0 S:1FC5 D:0000 DB:7F P:nvMxdizc V:251 H:264
01FE4E $48             PHA                             A:4700 X:0003 Y:47A0 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:251 H:268
01FE4F $90 $05         BCC $01FE56                     A:4700 X:0003 Y:47A0 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:251 H:273
01FE56 $C2 $20         REP #$20                        A:4700 X:0003 Y:47A0 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:251 H:279
01FE58 $98             TYA                             A:4700 X:0003 Y:47A0 S:1FC4 D:0000 DB:7F P:nvmxdiZc V:251 H:284
01FE59 $18             CLC                             A:47A0 X:0003 Y:47A0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:288
01FE5A $69 $20 $00     ADC #$0020                      A:47A0 X:0003 Y:47A0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:291
01FE5D $A8             TAY                             A:47C0 X:0003 Y:47A0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:297
01FE5E $E2 $20         SEP #$20                        A:47C0 X:0003 Y:47C0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:251 H:301
01FE60 $68             PLA                             A:47C0 X:0003 Y:47C0 S:1FC4 D:0000 DB:7F P:nvMxdizc V:251 H:306
01FE61 $CA             DEX                             A:4700 X:0003 Y:47C0 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:251 H:313
01FE62 $D0 $E9         BNE $01FE4D                     A:4700 X:0002 Y:47C0 S:1FC5 D:0000 DB:7F P:nvMxdizc V:251 H:317
01FE4D $0A             ASL                             A:4700 X:0002 Y:47C0 S:1FC5 D:0000 DB:7F P:nvMxdizc V:251 H:322
01FE4E $48             PHA                             A:4700 X:0002 Y:47C0 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:251 H:325
01FE4F $90 $05         BCC $01FE56                     A:4700 X:0002 Y:47C0 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:251 H:330
01FE56 $C2 $20         REP #$20                        A:4700 X:0002 Y:47C0 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:251 H:336
01FE58 $98             TYA                             A:4700 X:0002 Y:47C0 S:1FC4 D:0000 DB:7F P:nvmxdiZc V:252 H:1  
01FE59 $18             CLC                             A:47C0 X:0002 Y:47C0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:252 H:5  
01FE5A $69 $20 $00     ADC #$0020                      A:47C0 X:0002 Y:47C0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:252 H:8  
01FE5D $A8             TAY                             A:47E0 X:0002 Y:47C0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:252 H:14 
01FE5E $E2 $20         SEP #$20                        A:47E0 X:0002 Y:47E0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:252 H:18 
01FE60 $68             PLA                             A:47E0 X:0002 Y:47E0 S:1FC4 D:0000 DB:7F P:nvMxdizc V:252 H:23 
01FE61 $CA             DEX                             A:4700 X:0002 Y:47E0 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:252 H:30 
01FE62 $D0 $E9         BNE $01FE4D                     A:4700 X:0001 Y:47E0 S:1FC5 D:0000 DB:7F P:nvMxdizc V:252 H:34 
01FE4D $0A             ASL                             A:4700 X:0001 Y:47E0 S:1FC5 D:0000 DB:7F P:nvMxdizc V:252 H:39 
01FE4E $48             PHA                             A:4700 X:0001 Y:47E0 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:252 H:43 
01FE4F $90 $05         BCC $01FE56                     A:4700 X:0001 Y:47E0 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:252 H:48 
01FE56 $C2 $20         REP #$20                        A:4700 X:0001 Y:47E0 S:1FC4 D:0000 DB:7F P:nvMxdiZc V:252 H:54 
01FE58 $98             TYA                             A:4700 X:0001 Y:47E0 S:1FC4 D:0000 DB:7F P:nvmxdiZc V:252 H:59 
01FE59 $18             CLC                             A:47E0 X:0001 Y:47E0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:252 H:63 
01FE5A $69 $20 $00     ADC #$0020                      A:47E0 X:0001 Y:47E0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:252 H:66 
01FE5D $A8             TAY                             A:4800 X:0001 Y:47E0 S:1FC4 D:0000 DB:7F P:nvmxdizc V:252 H:72 
01FE5E $E2 $20         SEP #$20                        A:4800 X:0001 Y:4800 S:1FC4 D:0000 DB:7F P:nvmxdizc V:252 H:76 
01FE60 $68             PLA                             A:4800 X:0001 Y:4800 S:1FC4 D:0000 DB:7F P:nvMxdizc V:252 H:81 
01FE61 $CA             DEX                             A:4800 X:0001 Y:4800 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:252 H:88 
01FE62 $D0 $E9         BNE $01FE4D                     A:4800 X:0000 Y:4800 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:252 H:92 
01FE64 $FA             PLX                             A:4800 X:0000 Y:4800 S:1FC5 D:0000 DB:7F P:nvMxdiZc V:252 H:96 
01FE65 $68             PLA                             A:4800 X:0008 Y:4800 S:1FC7 D:0000 DB:7F P:nvMxdizc V:252 H:105
01FE66 $3A             DEC                             A:4805 X:0008 Y:4800 S:1FC8 D:0000 DB:7F P:nvMxdizc V:252 H:112
01FE67 $D0 $DA         BNE $01FE43                     A:4804 X:0008 Y:4800 S:1FC8 D:0000 DB:7F P:nvMxdizc V:252 H:115
01FE43 $48             PHA                             A:4804 X:0008 Y:4800 S:1FC8 D:0000 DB:7F P:nvMxdizc V:252 H:121
01FE44 $BF $14 $8A $01 LDA $018A14,X [018A1C] = $CC    A:4804 X:0008 Y:4800 S:1FC7 D:0000 DB:7F P:nvMxdizc V:252 H:126
01FE48 $E8             INX                             A:48CC X:0008 Y:4800 S:1FC7 D:0000 DB:7F P:NvMxdizc V:252 H:146
01FE49 $DA             PHX                             A:48CC X:0009 Y:4800 S:1FC7 D:0000 DB:7F P:nvMxdizc V:252 H:150
01FE4A $A2 $08 $00     LDX #$0008                      A:48CC X:0009 Y:4800 S:1FC5 D:0000 DB:7F P:nvMxdizc V:252 H:157
01FE4D $0A             ASL                             A:48CC X:0008 Y:4800 S:1FC5 D:0000 DB:7F P:nvMxdizc V:252 H:163
01FE4E $48             PHA                             A:4898 X:0008 Y:4800 S:1FC5 D:0000 DB:7F P:NvMxdizC V:252 H:167
01FE4F $90 $05         BCC $01FE56                     A:4898 X:0008 Y:4800 S:1FC4 D:0000 DB:7F P:NvMxdizC V:252 H:172
01FE51 $5A             PHY                             A:4898 X:0008 Y:4800 S:1FC4 D:0000 DB:7F P:NvMxdizC V:252 H:176
01FE52 $20 $2F $E9     JSR $E92F [01E92F] = $DA        A:4898 X:0008 Y:4800 S:1FC2 D:0000 DB:7F P:NvMxdizC V:252 H:184
01E92F $DA             PHX                             A:4898 X:0008 Y:4800 S:1FC0 D:0000 DB:7F P:NvMxdizC V:252 H:195
01E930 $A2 $08 $00     LDX #$0008                      A:4898 X:0008 Y:4800 S:1FBE D:0000 DB:7F P:NvMxdizC V:252 H:203
01E933 $B9 $00 $00     LDA $0000,Y [7F4800] = $00      A:4898 X:0008 Y:4800 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:209
01E936 $19 $10 $00     ORA $0010,Y [7F4810] = $00      A:4800 X:0008 Y:4800 S:1FBE D:0000 DB:7F P:nvMxdiZC V:252 H:218
01E939 $C8             INY                             A:4800 X:0008 Y:4800 S:1FBE D:0000 DB:7F P:nvMxdiZC V:252 H:228
01E93A $19 $00 $00     ORA $0000,Y [7F4801] = $00      A:4800 X:0008 Y:4801 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:231
01E93D $99 $10 $00     STA $0010,Y [7F4811] = $00      A:4800 X:0008 Y:4801 S:1FBE D:0000 DB:7F P:nvMxdiZC V:252 H:241
01E940 $C8             INY                             A:4800 X:0008 Y:4801 S:1FBE D:0000 DB:7F P:nvMxdiZC V:252 H:250
01E941 $CA             DEX                             A:4800 X:0008 Y:4802 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:254
01E942 $D0 $EF         BNE $01E933                     A:4800 X:0007 Y:4802 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:257
01E933 $B9 $00 $00     LDA $0000,Y [7F4802] = $03      A:4800 X:0007 Y:4802 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:263
01E936 $19 $10 $00     ORA $0010,Y [7F4812] = $00      A:4803 X:0007 Y:4802 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:272
01E939 $C8             INY                             A:4803 X:0007 Y:4802 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:282
01E93A $19 $00 $00     ORA $0000,Y [7F4803] = $00      A:4803 X:0007 Y:4803 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:285
01E93D $99 $10 $00     STA $0010,Y [7F4813] = $00      A:4803 X:0007 Y:4803 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:295
01E940 $C8             INY                             A:4803 X:0007 Y:4803 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:304
01E941 $CA             DEX                             A:4803 X:0007 Y:4804 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:308
01E942 $D0 $EF         BNE $01E933                     A:4803 X:0006 Y:4804 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:311
01E933 $B9 $00 $00     LDA $0000,Y [7F4804] = $3C      A:4803 X:0006 Y:4804 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:317
01E936 $19 $10 $00     ORA $0010,Y [7F4814] = $03      A:483C X:0006 Y:4804 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:326
01E939 $C8             INY                             A:483F X:0006 Y:4804 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:335
01E93A $19 $00 $00     ORA $0000,Y [7F4805] = $10      A:483F X:0006 Y:4805 S:1FBE D:0000 DB:7F P:nvMxdizC V:252 H:338
01E93D $99 $10 $00     STA $0010,Y [7F4815] = $00      A:483F X:0006 Y:4805 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:8  
01E940 $C8             INY                             A:483F X:0006 Y:4805 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:17 
01E941 $CA             DEX                             A:483F X:0006 Y:4806 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:21 
01E942 $D0 $EF         BNE $01E933                     A:483F X:0005 Y:4806 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:24 
01E933 $B9 $00 $00     LDA $0000,Y [7F4806] = $28      A:483F X:0005 Y:4806 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:30 
01E936 $19 $10 $00     ORA $0010,Y [7F4816] = $17      A:4828 X:0005 Y:4806 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:39 
01E939 $C8             INY                             A:483F X:0005 Y:4806 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:49 
01E93A $19 $00 $00     ORA $0000,Y [7F4807] = $00      A:483F X:0005 Y:4807 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:52 
01E93D $99 $10 $00     STA $0010,Y [7F4817] = $00      A:483F X:0005 Y:4807 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:62 
01E940 $C8             INY                             A:483F X:0005 Y:4807 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:71 
01E941 $CA             DEX                             A:483F X:0005 Y:4808 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:75 
01E942 $D0 $EF         BNE $01E933                     A:483F X:0004 Y:4808 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:78 
01E933 $B9 $00 $00     LDA $0000,Y [7F4808] = $20      A:483F X:0004 Y:4808 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:84 
01E936 $19 $10 $00     ORA $0010,Y [7F4818] = $1F      A:4820 X:0004 Y:4808 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:93 
01E939 $C8             INY                             A:483F X:0004 Y:4808 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:103
01E93A $19 $00 $00     ORA $0000,Y [7F4809] = $00      A:483F X:0004 Y:4809 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:106
01E93D $99 $10 $00     STA $0010,Y [7F4819] = $00      A:483F X:0004 Y:4809 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:116
01E940 $C8             INY                             A:483F X:0004 Y:4809 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:125
01E941 $CA             DEX                             A:483F X:0004 Y:480A S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:129
01E942 $D0 $EF         BNE $01E933                     A:483F X:0003 Y:480A S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:132
01E933 $B9 $00 $00     LDA $0000,Y [7F480A] = $33      A:483F X:0003 Y:480A S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:148
01E936 $19 $10 $00     ORA $0010,Y [7F481A] = $0C      A:4833 X:0003 Y:480A S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:157
01E939 $C8             INY                             A:483F X:0003 Y:480A S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:167
01E93A $19 $00 $00     ORA $0000,Y [7F480B] = $10      A:483F X:0003 Y:480B S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:170
01E93D $99 $10 $00     STA $0010,Y [7F481B] = $00      A:483F X:0003 Y:480B S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:180
01E940 $C8             INY                             A:483F X:0003 Y:480B S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:189
01E941 $CA             DEX                             A:483F X:0003 Y:480C S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:193
01E942 $D0 $EF         BNE $01E933                     A:483F X:0002 Y:480C S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:196
01E933 $B9 $00 $00     LDA $0000,Y [7F480C] = $36      A:483F X:0002 Y:480C S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:202
01E936 $19 $10 $00     ORA $0010,Y [7F481C] = $08      A:4836 X:0002 Y:480C S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:211
01E939 $C8             INY                             A:483E X:0002 Y:480C S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:221
01E93A $19 $00 $00     ORA $0000,Y [7F480D] = $01      A:483E X:0002 Y:480D S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:224
01E93D $99 $10 $00     STA $0010,Y [7F481D] = $00      A:483F X:0002 Y:480D S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:234
01E940 $C8             INY                             A:483F X:0002 Y:480D S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:243
01E941 $CA             DEX                             A:483F X:0002 Y:480E S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:247
01E942 $D0 $EF         BNE $01E933                     A:483F X:0001 Y:480E S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:250
01E933 $B9 $00 $00     LDA $0000,Y [7F480E] = $5A      A:483F X:0001 Y:480E S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:256
01E936 $19 $10 $00     ORA $0010,Y [7F481E] = $30      A:485A X:0001 Y:480E S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:265
01E939 $C8             INY                             A:487A X:0001 Y:480E S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:275
01E93A $19 $00 $00     ORA $0000,Y [7F480F] = $35      A:487A X:0001 Y:480F S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:278
01E93D $99 $10 $00     STA $0010,Y [7F481F] = $00      A:487F X:0001 Y:480F S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:288
01E940 $C8             INY                             A:487F X:0001 Y:480F S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:297
01E941 $CA             DEX                             A:487F X:0001 Y:4810 S:1FBE D:0000 DB:7F P:nvMxdizC V:253 H:301
01E942 $D0 $EF         BNE $01E933                     A:487F X:0000 Y:4810 S:1FBE D:0000 DB:7F P:nvMxdiZC V:253 H:304
01E944 $FA             PLX                             A:487F X:0000 Y:4810 S:1FBE D:0000 DB:7F P:nvMxdiZC V:253 H:308
01E945 $60             RTS                             A:487F X:0008 Y:4810 S:1FC0 D:0000 DB:7F P:nvMxdizC V:253 H:317
01FE55 $7A             PLY                             A:487F X:0008 Y:4810 S:1FC2 D:0000 DB:7F P:nvMxdizC V:253 H:327
01FE56 $C2 $20         REP #$20                        A:487F X:0008 Y:4800 S:1FC4 D:0000 DB:7F P:nvMxdizC V:253 H:336
01FE58 $98             TYA                             A:487F X:0008 Y:4800 S:1FC4 D:0000 DB:7F P:nvmxdizC V:254 H:1  
01FE59 $18             CLC                             A:4800 X:0008 Y:4800 S:1FC4 D:0000 DB:7F P:nvmxdizC V:254 H:5  
01FE5A $69 $20 $00     ADC #$0020                      A:4800 X:0008 Y:4800 S:1FC4 D:0000 DB:7F P:nvmxdizc V:254 H:8  
01FE5D $A8             TAY                             A:4820 X:0008 Y:4800 S:1FC4 D:0000 DB:7F P:nvmxdizc V:254 H:14 
01FE5E $E2 $20         SEP #$20                        A:4820 X:0008 Y:4820 S:1FC4 D:0000 DB:7F P:nvmxdizc V:254 H:18 
01FE60 $68             PLA                             A:4820 X:0008 Y:4820 S:1FC4 D:0000 DB:7F P:nvMxdizc V:254 H:23 
01FE61 $CA             DEX                             A:4898 X:0008 Y:4820 S:1FC5 D:0000 DB:7F P:NvMxdizc V:254 H:30 
01FE62 $D0 $E9         BNE $01FE4D                     A:4898 X:0007 Y:4820 S:1FC5 D:0000 DB:7F P:nvMxdizc V:254 H:34 
01FE4D $0A             ASL                             A:4898 X:0007 Y:4820 S:1FC5 D:0000 DB:7F P:nvMxdizc V:254 H:39 
01FE4E $48             PHA                             A:4830 X:0007 Y:4820 S:1FC5 D:0000 DB:7F P:nvMxdizC V:254 H:43 
01FE4F $90 $05         BCC $01FE56                     A:4830 X:0007 Y:4820 S:1FC4 D:0000 DB:7F P:nvMxdizC V:254 H:48 
01FE51 $5A             PHY                             A:4830 X:0007 Y:4820 S:1FC4 D:0000 DB:7F P:nvMxdizC V:254 H:52 
01FE52 $20 $2F $E9     JSR $E92F [01E92F] = $DA        A:4830 X:0007 Y:4820 S:1FC2 D:0000 DB:7F P:nvMxdizC V:254 H:60 
01E92F $DA             PHX                             A:4830 X:0007 Y:4820 S:1FC0 D:0000 DB:7F P:nvMxdizC V:254 H:71 
01E930 $A2 $08 $00     LDX #$0008                      A:4830 X:0007 Y:4820 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:79 
01E933 $B9 $00 $00     LDA $0000,Y [7F4820] = $00      A:4830 X:0008 Y:4820 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:85 
01E936 $19 $10 $00     ORA $0010,Y [7F4830] = $00      A:4800 X:0008 Y:4820 S:1FBE D:0000 DB:7F P:nvMxdiZC V:254 H:94 
01E939 $C8             INY                             A:4800 X:0008 Y:4820 S:1FBE D:0000 DB:7F P:nvMxdiZC V:254 H:104
01E93A $19 $00 $00     ORA $0000,Y [7F4821] = $00      A:4800 X:0008 Y:4821 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:107
01E93D $99 $10 $00     STA $0010,Y [7F4831] = $00      A:4800 X:0008 Y:4821 S:1FBE D:0000 DB:7F P:nvMxdiZC V:254 H:117
01E940 $C8             INY                             A:4800 X:0008 Y:4821 S:1FBE D:0000 DB:7F P:nvMxdiZC V:254 H:126
01E941 $CA             DEX                             A:4800 X:0008 Y:4822 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:130
01E942 $D0 $EF         BNE $01E933                     A:4800 X:0007 Y:4822 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:133
01E933 $B9 $00 $00     LDA $0000,Y [7F4822] = $C0      A:4800 X:0007 Y:4822 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:149
01E936 $19 $10 $00     ORA $0010,Y [7F4832] = $00      A:48C0 X:0007 Y:4822 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:158
01E939 $C8             INY                             A:48C0 X:0007 Y:4822 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:168
01E93A $19 $00 $00     ORA $0000,Y [7F4823] = $00      A:48C0 X:0007 Y:4823 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:171
01E93D $99 $10 $00     STA $0010,Y [7F4833] = $00      A:48C0 X:0007 Y:4823 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:181
01E940 $C8             INY                             A:48C0 X:0007 Y:4823 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:190
01E941 $CA             DEX                             A:48C0 X:0007 Y:4824 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:194
01E942 $D0 $EF         BNE $01E933                     A:48C0 X:0006 Y:4824 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:197
01E933 $B9 $00 $00     LDA $0000,Y [7F4824] = $70      A:48C0 X:0006 Y:4824 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:203
01E936 $19 $10 $00     ORA $0010,Y [7F4834] = $80      A:4870 X:0006 Y:4824 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:212
01E939 $C8             INY                             A:48F0 X:0006 Y:4824 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:222
01E93A $19 $00 $00     ORA $0000,Y [7F4825] = $40      A:48F0 X:0006 Y:4825 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:225
01E93D $99 $10 $00     STA $0010,Y [7F4835] = $00      A:48F0 X:0006 Y:4825 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:235
01E940 $C8             INY                             A:48F0 X:0006 Y:4825 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:244
01E941 $CA             DEX                             A:48F0 X:0006 Y:4826 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:248
01E942 $D0 $EF         BNE $01E933                     A:48F0 X:0005 Y:4826 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:251
01E933 $B9 $00 $00     LDA $0000,Y [7F4826] = $18      A:48F0 X:0005 Y:4826 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:257
01E936 $19 $10 $00     ORA $0010,Y [7F4836] = $E0      A:4818 X:0005 Y:4826 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:266
01E939 $C8             INY                             A:48F8 X:0005 Y:4826 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:276
01E93A $19 $00 $00     ORA $0000,Y [7F4827] = $10      A:48F8 X:0005 Y:4827 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:279
01E93D $99 $10 $00     STA $0010,Y [7F4837] = $00      A:48F8 X:0005 Y:4827 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:289
01E940 $C8             INY                             A:48F8 X:0005 Y:4827 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:298
01E941 $CA             DEX                             A:48F8 X:0005 Y:4828 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:302
01E942 $D0 $EF         BNE $01E933                     A:48F8 X:0004 Y:4828 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:305
01E933 $B9 $00 $00     LDA $0000,Y [7F4828] = $0C      A:48F8 X:0004 Y:4828 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:311
01E936 $19 $10 $00     ORA $0010,Y [7F4838] = $F0      A:480C X:0004 Y:4828 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:320
01E939 $C8             INY                             A:48FC X:0004 Y:4828 S:1FBE D:0000 DB:7F P:NvMxdizC V:254 H:329
01E93A $19 $00 $00     ORA $0000,Y [7F4829] = $00      A:48FC X:0004 Y:4829 S:1FBE D:0000 DB:7F P:nvMxdizC V:254 H:332
01E93D $99 $10 $00     STA $0010,Y [7F4839] = $00      A:48FC X:0004 Y:4829 S:1FBE D:0000 DB:7F P:NvMxdizC V:255 H:2  
01E940 $C8             INY                             A:48FC X:0004 Y:4829 S:1FBE D:0000 DB:7F P:NvMxdizC V:255 H:11 
